mid,ld,vrn,y,m,mo,ec,col,dd,tld,pav,rc,amfv,pn,ddob,ft,d,s,id
"2936336333256","27.01.2021 04:32:20","FQ75 LGT","17.03.2013 23:39:00","Land Rover","Fiesta","3663","Lime","The side view mirror, embracing its artistic side, decided to explore the world of abstract expressionism and created a unique cracked glass masterpiece.","Repair","27791,83","28314,85","100622","$ CL $Y#@7@ 4@$1$!6! 82#@O$P","17.01.1987","PETROL","3","","12.08.2023 21:45:44"
"8789275510599","06.03.2023 14:11:51","QF69 KXQ","28.02.2020 20:13:32","Lamborghini","Malibu","5243","Blue","The windshield wipers, feeling theatrical, developed a Broadway-inspired musical number and performed a show-stopping routine with synchronized movements and jazz hands.","TotalLoss","34153,08","","32044","@#C @LY!#2 $0$@060#$1T #O","","PETROL","2","6","12.08.2023 21:45:44"
"3022361779620","09.04.2020 10:34:53","DP80 DGM","06.11.2007 10:07:20","Porsche","Accord","5123","Magenta","The sunroof, in a moment of rebellion, decided to take a nap and refused to open, leaving the car's occupants baffled and sunroof-less.","Repair","24468,59","41613,26","150320","! C$!L$Y@ 4 9 3 $0!@34 $B #Y","","PETROL/ELECTRIC","5","2","12.08.2023 21:45:44"
"6503256975605","","AL53 NLB","17.03.2004 09:58:20","Kia","XTS","1068","Brown","The side mirror, overwhelmed by its own reflection, decided to start a self-help group for mirrors struggling with identity crises.","TotalLoss","40002,39","26615,37","104310","C$!L#Y# 0# 40$#06#!2$@R! Y","13.09.1973","DIESEL/ELECTRIC","5","8","12.08.2023 21:45:44"
"8872421902006","31.01.2020 00:01:13","KT43 ROF","07.11.2009 04:25:57","Porsche","Countach","4652","Lime","The rearview mirror, feeling like a motivational speaker, provided pep talks and enthusiastic cheers to uplift the car's occupants during challenging moments on the road.","TotalLoss/Repair","26990,38","47460,03","40964","#C@#L $Y!2#76931@#H !J","07.12.1962","PETROL/LPG","3","0","12.08.2023 21:45:44"
"7023069425454","05.10.2018 01:30:42","RH59 BDS","06.12.2010 09:16:33","Ford","Grand Caravan","4293","Silver","The side mirror, feeling mischievous, developed the ability to capture and project images from other cars' side mirrors, turning the road into a gallery of reflective snapshots.","TotalLoss/Repair","23908,55","26513,44","73330","# C$!L Y@!5# 4#1 !7# 0$@9 !A #Q","23.02.1995","PETROL","3","3","12.08.2023 21:45:44"
"9652375645501","09.01.2023 16:50:37","UK88 JKJ","09.03.2005 08:05:35","Audi","Camry","3960","Purple","The hood ornament, tired of its stationary existence, transformed into a mini drone and embarked on aerial reconnaissance missions, scanning the road ahead for potential hazards.","TotalLoss/Repair","48587,02","8122,07","70172","!C@L! Y@$8 $8$!1!8$!6# 8# Q!$Y","27.10.1981","PETROL/ELECTRIC","2","7","12.08.2023 21:45:44"
"2668194427000","","","23.07.2014 11:45:38","Volkswagen","Aventador","1263","Lime","The CD player, in a moment of spontaneity, played random sound effects at unexpected moments, turning the car's interior into a symphony of surprises.","Repair","20857,50","1122,51","15186"," $C@LY@ 7$#9#@4# 36#9@$X#$H","","PETROL","3","4","12.08.2023 21:45:44"
"4401087867250","05.09.2019 08:54:34","RP53 XTU","27.04.2006 02:43:58","Volvo","CTS","2184","Green","The seatbelt, longing for a life of luxury, decided to transform into a fancy bowtie and demanded to be worn by the car's occupants for special occasions.","Repair","44751,75","48751,22","44037"," $C! L!@Y7!5 $8@$383B! C","31.12.1976","PETROL","4","8","12.08.2023 21:45:44"
"9773640814915","","IP33 OIN","04.10.2016 10:05:40","Jaguar","Durango","2430","Orange","The side mirror, in a playful mood, developed a sense of humor and began reflecting funny caricatures of the car's occupants, eliciting laughter and amusement.","TotalLoss/Repair","14144,40","4761,10","2573","!C@L# Y$#06! 3 #6@#6#@2$#SU","05.09.1954","PETROL/LPG","0","6","12.08.2023 21:45:44"
"2689779831681","19.12.2022 02:57:17","HP22 IVH","31.12.2012 07:46:57","Land Rover","Grand Cherokee","4764","Olive","The glove compartment, in a moment of wanderlust, transformed into a mini travel agency and provided brochures for exotic destinations, tempting the car's occupants to plan their next getaway.","TotalLoss/Repair","27354,47","26295,41","156461"," $CLY!#0$ 9!$9$@734L E","09.12.1975","PETROL/ALCOHOL","2","0","12.08.2023 21:45:44"
"1565079337594","24.08.2019 14:36:50","WX20 BUU","27.03.2008 23:49:20","Bentley","A8","1574","Green","The cup holder, in a daring feat, attempted to juggle cups and ended up spilling drinks all over the car's interior, turning it into a makeshift water park.","Repair","16762,40","42594,69","153694","C$ L$@Y80$!0@4@!07@P$B","04.08.1983","PETROL/LPG","3","4","12.08.2023 21:45:44"
"2510660079260","30.03.2023 23:02:10","LB62 TSA","18.04.2016 08:21:03","Kia","XTS","6087","Purple","The steering wheel, in a moment of playfulness, developed a mind of its own and engaged in witty banter with the car's occupants, providing unexpected comic relief during drives.","TotalLoss/Repair","36613,98","","123004","C !L$@Y 8!$2! 99!#1 !5$!F@ L","26.09.1960","DIESEL","2","5","12.08.2023 21:45:44"
"8487159074030","19.07.2020 23:27:02","LF23 XLY","09.02.2008 06:40:11","Polestar","Model S","5099","Red","The steering wheel, in a moment of rebellion, turned itself into a giant joystick and challenged the car's occupants to a game of virtual racing, providing a unique gaming experience on the road.","TotalLoss/Repair","28862,72","21904,01","186643","@#C# L!$Y1!@5# 7@$9#$2@!9#@Q! A","","PETROL/ELECTRIC","2","6","12.08.2023 21:45:44"
"4621647974369","05.01.2021 22:03:06","XU98 UWQ","26.01.2009 08:20:23","Jeep","El Camino","6553","Navy","The cup holder, fed up with mediocre beverages, joined a biker gang in search of the ultimate caffeine thrill.","Repair","7416,38","23002,41","24451"," $C @L$Y$8 $2#54!@74E@!J","27.03.1994","DIESEL/ELECTRIC","4","9","12.08.2023 21:45:44"
"3219537685118","05.11.2020 03:10:43","AG70 OQA","24.11.2019 17:18:25","Bugatti","Fortwo","2710","Gray","The windshield wipers, feeling mischievous, developed a personality of their own and engaged in playful banter with each other, providing comedic relief during rainy drives.","TotalLoss","31507,01","7032,45","195835","@#C!#LY9 !3 !3$#1 !5@$5M$@D","","PETROL","5","5","12.08.2023 21:45:44"
"8800752552367","06.08.2019 01:16:52","OY67 TTA","11.12.2007 11:07:00","Chevrolet","Taurus","1066","Navy","The tire, after a particularly stressful road trip, decided to go on strike and demanded to be treated to a luxury spa retreat.","Repair","17694,76","44457,78","","!C #L!$Y$#92$ 5@#3#@7$ 7!#D$ I","02.04.1985","DIESEL","2","4","12.08.2023 21:45:44"
"9918621040820","02.05.2021 20:33:52","JJ08 ARR","31.12.2021 13:06:54","Dodge","Volt","3104","Silver","The rearview mirror, in a moment of existential contemplation, questioned the purpose of its existence and embarked on a soul-searching journey to find its true reflection.","Repair","25418,37","3372,18","151426","$C!#L$ Y $0 14!96$4@XF","01.07.1970","DIESEL/ELECTRIC","0","2","12.08.2023 21:45:44"
"615427706233","01.05.2019 11:38:30","ST81 GBL","09.07.2011 16:26:23","Ford","El Camino","4485","Red","The sunroof, in a moment of rebellion, decided to moonlight as a starry night sky, projecting constellations and shooting stars on the car's ceiling.","TotalLoss","11368,26","36895,66","183236","#C !LY!7028@91! K!B","09.02.1984","PETROL/ALCOHOL","2","2","12.08.2023 21:45:44"
"1318094864978","13.02.2019 17:03:24","NG80 SMY","08.05.2020 01:56:41","Tesla","Mercielago","5755","Pink","The windshield wipers, exhausted by their daily duties, formed a union and demanded a vacation to a tropical rainforest for some well-deserved R&R.","Repair","19834,63","9967,98","180060","$@C#!L @Y 0 2!#1#9@#2@ 1!$IQ","01.04.1984","DIESEL/MHEV","0","3","12.08.2023 21:45:44"
"489309204328","","CE31 UCP","14.11.2018 16:57:39","Volvo","Land Cruiser","3938","Magenta","The glove compartment, feeling like a magician's treasure chest, produced a never-ending supply of random objects, from rubber ducks to party hats, surprising the car's occupants with each opening.","TotalLoss/Repair","","33115,82","44087","@ C!L#$Y!2#41@1 @74 #BN","15.12.1995","PETROL/ELECTRIC","5","5","12.08.2023 21:45:44"
"8189330777947","01.03.2021 18:45:57","KR49 WZP","27.01.2005 09:56:41","Polestar","Ranchero","2320","Red","The trunk, yearning for a life of luxury, transformed into a private jet's cargo hold and demanded a first-class travel experience.","Repair","41591,92","","97716","!C!$LY #2!#0# 7$#2#$6$@7W@ D","13.08.1961","PETROL/ELECTRIC","0","","12.08.2023 21:45:44"
"2943242720292","27.12.2021 08:35:33","QA09 IZA","20.09.2017 08:22:32","Mercedes Benz","2","6197","Silver","The seatbelt, on a mission to become fashionable, designed its own line of designer belts and demanded to be paired with stylish outfits.","Repair","6772,38","45125,80","178366","C$#LY $7#@0$77 #9!#2$@AP","23.06.1994","PETROL/ALCOHOL","3","5","12.08.2023 21:45:44"
"6226719841541","18.01.2022 18:50:22","SE07 ELZ","24.06.2013 11:11:43","Cadillac","Durango","2269","Teal","The car's tire, channeling its inner Houdini, decided to disappear without a trace, leaving the rest of the vehicle deflated.","Repair","46326,03","25906,70","108348","CL!#Y$4@#7!#95@!9$3#AN","10.08.1956","PETROL/ELECTRIC","0","9","13.08.2023 21:45:44"
"9161292240846","14.07.2019 23:05:37","MB78 IMK","08.01.2007 23:34:47","Audi","Malibu","4603","Green","The dashboard, tired of monotony, decided to spice things up by transforming into a disco ball and throwing a rave party.","TotalLoss","42125,28","46242,97","193895","C$!L@#Y@!3!#6$@31 !1@0!Y #Z","19.08.1989","PETROL/LPG","0","3","13.08.2023 21:45:44"
"5675132715563","02.01.2020 14:34:45","XF28 XJJ","02.06.2007 23:36:12","Jeep","PT Cruiser","4606","Green","The trunk, aspiring to be a superhero's secret lair, transformed into a concealed storage space for crime-fighting gadgets and capes.","TotalLoss/Repair","16751,08","14912,00","67324","$CL @Y# 5#@0#$2@#7#@1!6$P!#P","21.11.1983","PETROL/ELECTRIC","4","7","13.08.2023 21:45:44"
"8013786696958","16.01.2019 07:33:22","NM86 IBZ","28.06.2015 10:27:55","BMW","Escalade","1273","Red","The seatbelt, on a mission to become fashionable, designed its own line of designer belts and demanded to be paired with stylish outfits.","TotalLoss","6308,90","44927,94","83883","!@C#@L!@Y$7 #10@ 32 #0!#OF","12.08.1985","ELECTRIC","5","3","13.08.2023 21:45:44"
"557894283526","21.12.2018 02:23:33","DK54 OEQ","09.04.2012 00:45:33","Cadillac","CTS","4593","Brown","The side mirror, feeling like a fortune-teller, reflected glimpses of the car's future destinations, teasing the car's occupants with hints and riddles.","TotalLoss","18061,29","29730,99","199120","@$C# LY@$0@4$#6@$30#@6$O $H","24.11.1955","PETROL/ELECTRIC","5","3","13.08.2023 21:45:44"
"7889303403720","22.09.2018 01:09:31","IO76 RIA","13.02.2012 10:11:47","Kia","Accord","3642","Red","The CD player, feeling nostalgic, transformed into a time machine and played only hits from past decades, turning the car into a rolling time capsule of music.","TotalLoss/Repair","23380,84","39806,55","170553","!C@ LY@$4!4$ 1$!47@$7#!V@#D","17.04.1993","DIESEL","0","4","13.08.2023 21:45:44"
"7984220605105","25.05.2020 10:56:13","ZZ55 PPW","07.12.2017 01:18:36","BMW","Golf","4176","Teal","The rearview mirror, in a moment of self-reflection, developed the ability to predict the car's future destinations and offered amusing suggestions for scenic detours.","Repair","20035,86","17833,20","73449","!@C!L #Y$ 7!@1$ 2@6!8@0#@J!#Z","05.08.1993","ELECTRIC","3","2","13.08.2023 21:45:44"
"6918336822097","06.03.2020 20:35:14","VQ40 QGZ","09.09.2009 11:45:47","Volkswagen","Beetle","6262","Black","During a car wash, the soap dispenser took its role a bit too seriously and unleashed a foam party that short-circuited the radio.","TotalLoss/Repair","9768,87","37353,28","152423","$ C! LY9$ 574$!84!$B$E","16.05.2003","PETROL","5","3","13.08.2023 21:45:44"
"7305636840831","14.10.2018 08:02:51","ML27 SDQ","28.04.2018 14:45:22","Aston Martin","Taurus","4754","Gray","The seat covers, seeking a more glamorous life, ran away to join the cast of 'Fast and Furious: Upholstery Drift.'","TotalLoss","9275,75","19785,41","20904","@!C#$L Y#$4# 7$#30$ 16@!U @K","17.07.1982","PETROL","5","5","13.08.2023 21:45:44"
"2439885492338","19.03.2023 21:20:05","KP33 AIC","03.08.2003 16:10:32","Toyota","V90","2938","Silver","The antenna, dreaming of being an intergalactic communicator, attempted to transmit signals to extraterrestrial life forms but ended up causing a neighborhood-wide TV blackout instead.","TotalLoss/Repair","9955,00","5387,40","181789","!C!$L$@Y@$99 !2# 5!6@ 2 T$#T","01.02.1992","PETROL/ELECTRIC","3","5","13.08.2023 21:45:44"
"7548019441607","21.12.2018 12:55:43","OJ08 UCC","22.08.2003 20:10:00","Polestar","Civic","6767","Navy","The hood, feeling adventurous, sprouted wings and attempted to take the car on a magical journey through the clouds, but quickly realized it was not meant to be.","TotalLoss","39084,69","40783,62","79691","#!CL !Y$ 2@5$#0@!49 #7 @S!D","08.12.1995","PETROL/LPG","3","6","13.08.2023 21:45:44"
"9053535320980","19.06.2020 18:47:10","TN35 ADC","06.02.2005 13:40:15","Porsche","Mercielago","2546","Maroon","The side mirror, feeling mischievous, developed a sense of humor and reflected funny memes and jokes instead of the car's surroundings, providing endless entertainment for the car's occupants.","TotalLoss","14901,13","","77831","$ C#L$Y@ 7@63!#2# 7#!7@K!@G","","ELECTRIC","0","8","13.08.2023 21:45:44"
"2470079564318","04.01.2021 10:49:57","SW18 EQT","30.06.2006 15:38:40","Lamborghini","Countach","3126","Olive","The air conditioning, in a mischievous act, emitted bursts of cool air in sync with the car's music, creating an impromptu wind machine effect for the car's occupants.","TotalLoss","23116,63","16238,96","168014","#!C@!L!Y$ 8 !5$!0 0!#45!$X @H","21.12.1963","PETROL","4","9","13.08.2023 21:45:44"
"4330427418705","04.05.2021 08:45:43","FS73 SLM","08.10.2014 04:10:33","Mercedes Benz","CX-9","3146","Green","The windshield wipers, in a moment of synchronization, developed a dance routine inspired by popular dance crazes, turning the car's windshield into a stage for their lively performances.","TotalLoss","35293,26","39337,23","181982","#!C#!L $Y$9468$2 !2$#Y$@O","03.06.1981","DIESEL","3","3","13.08.2023 21:45:44"
"5865903218943","21.07.2022 13:22:37","GI32 FYP","30.03.2005 11:48:07","Mercedes Benz","LeBaron","5581","Gray","The bumper, trying to assert its dominance on the road, engaged in a game of chicken with a rogue shopping cart and came out with a dent and a bruised ego.","TotalLoss/Repair","35492,66","37869,54","50197","$ C#L!@Y@3 !4!#5$!0$!3@!2# X@$L","31.07.1998","PETROL/LPG","5","9","13.08.2023 21:45:44"
"3039162439256","02.04.2023 09:34:24","GZ89 VRI","23.05.2017 13:53:21","Dodge","CX-9","2320","Black","The sunroof, feeling like a cinematic experience, transformed into a portable movie screen and played the car's occupants' favorite films during long drives.","Repair","49686,94","6393,11","68059","@C@L @Y9@19 $0 !9#@8@ T@!P","07.09.1980","DIESEL/MHEV","3","0","13.08.2023 21:45:44"
"4197527619897","10.09.2021 06:10:34","TI07 EQO","02.09.2014 16:48:07","Honda","Prius","977","Magenta","The CD player, in a moment of rebellion, played only catchy commercial jingles, turning the car into a rolling advertisement medley.","Repair","49748,63","6987,96","198131","!$CL!@Y$4$!87!8@ 3#@3DG","11.05.1981","PETROL/LPG","4","9","13.08.2023 21:45:44"
"9003281435111","08.09.2020 05:08:52","UZ44 MIS","07.10.2014 07:44:09","Ford","Focus","1524","Silver","The windshield, after a traumatic encounter with a swarm of love-struck bees, now features an avant-garde honeycomb pattern.","TotalLoss","32837,71","","195744"," @C @L !Y#@6$@10 57@#8@#JS","04.12.1991","DIESEL","5","7","13.08.2023 21:45:44"
"9739735479416","07.11.2019 15:26:13","IX35 VWE","23.10.2006 21:52:08","Chevrolet","Element","1159","Black","The exhaust pipe, feeling like a social butterfly, emitted bursts of confetti and streamers, turning the car into a mobile party parade.","TotalLoss","14625,21","5779,58","151395"," C !L$!Y8$@4@2$#1 @77 E #J","","DIESEL/ELECTRIC","0","3","13.08.2023 21:45:44"
"932208594150","12.10.2018 05:37:00","BH77 BDD","15.09.2004 01:27:51","Mini","Impala","6123","Olive","The side mirror, overwhelmed by its own reflection, decided to start a self-help group for mirrors struggling with identity crises.","TotalLoss","33833,36","40991,66","178050"," @C#$L$#Y!@0#!2!$7# 3@ 5! 6#P@!B","06.09.1999","DIESEL","4","3","13.08.2023 21:45:44"
"4564828386423","29.08.2022 02:56:04","OY72 QRS","08.08.2007 20:17:38","Jeep","Explorer","6532","Gray","The steering wheel, in a moment of eccentricity, sprouted additional arms and challenged the car's occupants to a synchronized steering performance, requiring coordination and skill.","TotalLoss","45541,70","3756,16","94940","C#L@ Y3!0$#0#!1!#2@ 8K#F","27.05.1977","DIESEL/MHEV","5","2","13.08.2023 21:45:44"
